,5_angelo,ERCZO ID_angelo,Original Sample Vial Label_angelo,Date Collected,Time Collected_angelo,Site_angelo,Location_angelo,Sample Type_angelo,Sample Type II_angelo,Tree Tag_angelo,Tree tag_angelo,Tree tag 2_angelo,Jasper's tree label_angelo,More text info 1_angelo,More text info 2_angelo,needs attention_angelo,Species (common)_angelo,Species (scientific)_angelo,Well water level (m)_angelo,Depth (m)_angelo,Depth (cm)_angelo,Depth (ft)_angelo,Gravimetric moisture content (g/g)_angelo,Collected by_angelo,Notes_angelo,Exclude?_angelo,dD Instrument_angelo,dO Instrument_angelo,HD run ID_angelo,dD_angelo,GB run ID_angelo,dO_angelo,Sample Vial Location_angelo,VMS Sleeve_angelo,VMS Port_angelo,Adjacent well groundwater depth at time of sampling (m)_angelo,Energetic State_angelo,Date collection started_angelo,Time collection started_angelo,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_angelo","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_angelo",FLAG_angelo,datetime_angelo,5_conger,ERCZO ID_conger,Original Sample Vial Label_conger,Time Collected_conger,Site_conger,Location_conger,Sample Type_conger,Sample Type II_conger,Tree Tag_conger,Tree tag_conger,Tree tag 2_conger,Jasper's tree label_conger,More text info 1_conger,More text info 2_conger,needs attention_conger,Species (common)_conger,Species (scientific)_conger,Well water level (m)_conger,Depth (m)_conger,Depth (cm)_conger,Depth (ft)_conger,Gravimetric moisture content (g/g)_conger,Collected by_conger,Notes_conger,Exclude?_conger,dD Instrument_conger,dO Instrument_conger,HD run ID_conger,dD_conger,GB run ID_conger,dO_conger,Sample Vial Location_conger,VMS Sleeve_conger,VMS Port_conger,Adjacent well groundwater depth at time of sampling (m)_conger,Energetic State_conger,Date collection started_conger,Time collection started_conger,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_conger","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_conger",FLAG_conger,datetime_conger,average_time_delta,average_datetime,average_dD,average_dO,cumRain,cumWYRain,cumSept_1_WYRain,waterYear,Sept_1_waterYear,previousRain,runningWeightedAvg_dD,runningWeightedAvg_dO
665,6024.0,,20091216 A15-1 1135,12/16/09,11:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-57.5,GB 452,-7.32,,,,,,,,,,0.0,2009-12-16 11:35:00,5146.0,,,11:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-53.9,,-8.0,,,,,,,,,,0.0,2009-12-16 11:55:00,-1 days +23:50:00,2009-12-16 11:25:00,-55.7,-7.66,2052.192999999949,403.73300000000006,419.37940000000003,2010.0,2010.0,51.96839999999747,-52.08817365269497,-7.928998669328051
431,5370.0,,,12/20/09,15:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-38.32,,-6.02,,,,,,,,,,0.0,2009-12-20 15:35:00,5147.0,,,16:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-34.7,,-5.7,,,,,,,,,,0.0,2009-12-20 16:05:00,-1 days +23:45:00,2009-12-20 15:20:00,-36.510000000000005,-5.859999999999999,2069.515799999946,421.05580000000003,436.70220000000006,2010.0,2010.0,17.322799999997187,-51.47101916932948,-7.847031948881836
435,5371.0,,,12/21/09,9:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-26.63,,-4.62,,,,,,,,,,0.0,2009-12-21 09:20:00,5148.0,,,9:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-27.2,,-4.8,,,,,,,,,,0.0,2009-12-21 09:40:00,-1 days +23:50:00,2009-12-21 09:10:00,-26.915,-4.71,2095.2205999999405,446.76060000000007,462.40700000000004,2010.0,2010.0,25.70479999999452,-50.107619191310164,-7.672857573928859
439,5372.0,,,12/27/09,12:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-50.64,,-7.83,,,,,,,,,,0.0,2009-12-27 12:40:00,5149.0,,,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-44.4,,-7.1,,,,,,,,,,0.0,2009-12-27 13:00:00,-1 days +23:50:00,2009-12-27 12:30:00,-47.519999999999996,-7.465,2122.322399999937,473.86240000000004,489.50880000000006,2010.0,2010.0,27.101799999996274,-49.96451824401423,-7.661362599772018
667,6032.0,,20091230 A19-1 1300,12/30/09,13:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-55.7,GB 452,-8.75,,,,,,,,,,0.0,2009-12-30 13:00:00,5150.0,,,11:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-46.3,,-7.5,,,,,,,,,,0.0,2009-12-30 11:00:00,0 days 01:00:00,2009-12-30 14:00:00,-51.0,-8.125,2132.3807999999344,483.92080000000004,499.56720000000007,2010.0,2010.0,10.058399999997619,-49.98534357541953,-7.670687150838055
445,5374.0,,,1/1/10,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-24.82,,-4.89,,,,,,,,,,0.0,2010-01-01 12:30:00,5151.0,,,12:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-18.8,,-4.3,,,,,,,,,,0.0,2010-01-01 12:50:00,-1 days +23:50:00,2010-01-01 12:20:00,-21.810000000000002,-4.595,2200.5543999999268,552.0944000000001,567.7408,2010.0,2010.0,68.17359999999235,-46.60541052114119,-7.3017256637168835
449,5375.0,,,1/10/10,12:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-42.94,,-6.11,,,,,,,,,,0.0,2010-01-10 12:10:00,5152.0,,,12:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-40.8,,-6.0,,,,,,,,,,0.0,2010-01-10 12:30:00,-1 days +23:50:00,2010-01-10 12:00:00,-41.87,-6.055,2202.230799999926,553.7708000000001,569.4172000000001,2010.0,2010.0,1.6763999999993757,-46.59148284313783,-7.298058823529481
1457,,,,1/12/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-01-12 11:40:00,5153.0,,,11:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-40.6,,-6.3,,,,,,,,,,0.0,2010-01-12 11:40:00,0 days 00:00:00,2010-01-12 11:40:00,-40.6,-6.3,2279.065799999925,630.6058,646.2522000000001,2010.0,2010.0,76.83499999999867,-45.87975161987087,-7.179498920086448
453,5376.0,,,1/13/10,12:25,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-24.65,,-4.75,,,,,,,,,,0.0,2010-01-13 12:25:00,5154.0,,,12:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-20.5,,-4.3,,,,,,,,,,0.0,2010-01-13 12:05:00,0 days 00:10:00,2010-01-13 12:35:00,-22.575,-4.525,2308.9615999999223,660.5016,676.148,2010.0,2010.0,29.895799999997507,-44.850185796862554,-7.062227497935643
457,5377.0,,,1/17/10,14:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-32.34,,-4.85,,,,,,,,,,0.0,2010-01-17 14:30:00,5155.0,,,14:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-32.1,,-5.2,,,,,,,,,,0.0,2010-01-17 14:50:00,-1 days +23:50:00,2010-01-17 14:20:00,-32.22,-5.025,2317.9023999999195,669.4424000000001,685.0888000000001,2010.0,2010.0,8.940799999997125,-44.6854889975555,-7.035662184189138
461,5378.0,,,1/18/10,11:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-61.57,,-9.03,,,,,,,,,,0.0,2010-01-18 11:40:00,5156.0,,,12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-51.5,,-8.0,,,,,,,,,,0.0,2010-01-18 12:20:00,-1 days +23:40:00,2010-01-18 11:20:00,-56.535,-8.515,2366.7973999999176,718.3374000000001,733.9838000000001,2010.0,2010.0,48.89499999999816,-45.47425446938048,-7.134134651958978
465,5379.0,,,1/19/10,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-64.29,,-10.13,,,,,,,,,,0.0,2010-01-19 12:30:00,5157.0,,,12:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-60.78,,-9.71,,,,,,,,,,0.0,2010-01-19 12:50:00,-1 days +23:50:00,2010-01-19 12:20:00,-62.535000000000004,-9.920000000000002,2422.9567999999153,774.4968000000001,790.1432000000001,2010.0,2010.0,56.15939999999773,-46.68598939929379,-7.33200000000006
471,5381.0,,,1/20/10,11:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-84.02,,-12.07,,,,,,,,,,0.0,2010-01-20 11:10:00,5158.0,,,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-78.4,,-11.43,,,,,,,,,,0.0,2010-01-20 11:30:00,-1 days +23:50:00,2010-01-20 11:00:00,-81.21000000000001,-11.75,2471.292999999914,822.8330000000001,838.4794,2010.0,2010.0,48.336199999998826,-48.674885114885676,-7.586516816516885
472,5382.0,,,1/21/10,12:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-77.56,,-11.76,,,,,,,,,,0.0,2010-01-21 12:10:00,5159.0,,,11:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-72.8,,-11.4,,,,,,,,,,0.0,2010-01-21 11:35:00,0 days 00:17:30,2010-01-21 12:27:30,-75.18,-11.58,2525.4965999999104,877.0366000000001,892.6830000000001,2010.0,2010.0,54.203599999996186,-50.283265561464404,-7.828848920863374
474,5383.0,,,1/23/10,8:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-79.62,,-12.0,,,,,,,,,,0.0,2010-01-23 08:00:00,5160.0,,,7:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-78.3,,-11.75,,,,,,,,,,0.0,2010-01-23 07:40:00,0 days 00:10:00,2010-01-23 08:10:00,-78.96000000000001,-11.875,2553.9953999999043,905.5354000000001,921.1818000000001,2010.0,2010.0,28.498799999993935,-51.169906032131344,-7.953949681721779
1459,,,,1/26/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-01-26 14:15:00,5161.0,,,14:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-75.6,,-10.9,,,,,,,,,,0.0,2010-01-26 14:15:00,0 days 00:00:00,2010-01-26 14:15:00,-75.6,-10.9,2657.932199999894,1009.4722000000002,1025.1186,2010.0,2010.0,103.93679999998949,-53.64552438027815,-8.252487060746425
1461,,,,1/30/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-01-30 12:10:00,5162.0,,,12:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-48.21,,-7.62,,,,,,,,,,0.0,2010-01-30 12:10:00,0 days 00:00:00,2010-01-30 12:10:00,-48.21,-7.62,2671.9021999998918,1023.4422000000001,1039.0886,2010.0,2010.0,13.969999999997981,-53.572485890889844,-8.24398817522175
476,5384.0,,,2/1/10,16:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-72.73,,-9.65,,,,,,,,,,0.0,2010-02-01 16:10:00,5163.0,,,16:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-68.1,,-9.48,,,,,,,,,,0.0,2010-02-01 16:00:00,0 days 00:05:00,2010-02-01 16:15:00,-70.41499999999999,-9.565000000000001,2686.1515999998896,1037.6916,1053.3380000000002,2010.0,2010.0,14.249399999997877,-53.80020811240749,-8.261849151643725
669,6051.0,,20100203 A32-1 1130,2/3/10,11:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-40.1,GB 452,-11.71,,,,,,,,,,0.0,2010-02-03 11:30:00,5164.0,,,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-37.1,,-6.34,,,,,,,,,,0.0,2010-02-03 11:45:00,-1 days +23:52:30,2010-02-03 11:22:30,-38.6,-9.025,2703.7537999998876,1055.2938000000001,1070.9402000000002,2010.0,2010.0,17.602199999997993,-53.550504563233645,-8.27438591916561
670,6052.0,,20100204 A33-1 1115,2/4/10,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-39.1,GB 452,-5.57,,,,,,,,,,0.0,2010-02-04 11:15:00,5165.0,,,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-28.6,,-4.87,,,,,,,,,,0.0,2010-02-04 11:30:00,-1 days +23:52:30,2010-02-04 11:07:30,-33.85,-5.220000000000001,2707.3859999998867,1058.9260000000002,1074.5724,2010.0,2010.0,3.632199999999102,-53.483948804574084,-8.264067047817079
478,5385.0,,,2/5/10,12:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-62.53,,-9.01,,,,,,,,,,0.0,2010-02-05 12:20:00,5166.0,,,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-59.3,,-8.6,,,,,,,,,,0.0,2010-02-05 12:40:00,-1 days +23:50:00,2010-02-05 12:10:00,-60.915,-8.805,2741.1933999998837,1092.7334,1108.3798000000002,2010.0,2010.0,33.80739999999696,-53.71049382716077,-8.280558075081915
484,5387.0,,,2/11/10,10:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-73.18,,-10.08,,,,,,,,,,0.0,2010-02-11 10:30:00,5168.0,,,10:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-70.9,,-9.85,,,,,,,,,,0.0,2010-02-11 10:10:00,0 days 00:10:00,2010-02-11 10:40:00,-72.04,-9.965,2765.2217999998784,1116.7618000000002,1132.4082,2010.0,2010.0,24.02839999999469,-54.099233045622896,-8.31628236744762
485,5388.0,,,2/15/10,10:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-19.84,,-4.17,,,,,,,,,,0.0,2010-02-15 10:30:00,5169.0,,,10:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-21.7,,-4.31,,,,,,,,,,0.0,2010-02-15 10:50:00,-1 days +23:50:00,2010-02-15 10:20:00,-20.77,-4.24,2775.280199999876,1126.8202,1142.4666000000002,2010.0,2010.0,10.058399999997619,-53.80594231239331,-8.280411879736036
671,6054.0,,20100224 A38-1 1000,2/24/10,10:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-87.2,GB 452,-12.17,,,,,,,,,,0.0,2010-02-24 10:00:00,5170.0,,,10:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-81.48,,-11.19,,,,,,,,,,0.0,2010-02-24 10:20:00,-1 days +23:50:00,2010-02-24 09:50:00,-84.34,-11.68,2812.1609999998705,1163.7010000000002,1179.3474,2010.0,2010.0,36.88079999999445,-54.76035756571177,-8.386674165285363
486,5389.0,,,2/28/10,13:25,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-58.03,,-8.31,,,,,,,,,,0.0,2010-02-28 13:25:00,5171.0,,,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-56.9,,-8.1,,,,,,,,,,0.0,2010-02-28 13:00:00,0 days 00:12:30,2010-02-28 13:37:30,-57.465,-8.205,2885.3637999998687,1236.9038,1252.5502000000001,2010.0,2010.0,73.2027999999982,-54.91835451505035,-8.376061315496118
488,5390.0,,,3/2/10,12:25,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-82.56,,-12.0,,,,,,,,,,0.0,2010-03-02 12:25:00,6058.0,,20100302 C40-1 1300,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-77.6,GB 452,-11.33,,,,,,,,,,0.0,2010-03-02 13:00:00,-1 days +23:42:30,2010-03-02 12:07:30,-80.08,-11.665,2912.744999999866,1264.285,1279.9314000000002,2010.0,2010.0,27.381199999997534,-55.456395374209215,-8.446389919266874
1482,,,,3/4/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-04 08:35:00,6059.0,,20100304 C41-1 0835,8:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-52.4,GB 452,-8.38,,,,,,,,,,0.0,2010-03-04 08:35:00,0 days 00:00:00,2010-03-04 08:35:00,-52.4,-8.38,2940.405599999866,1291.9456000000002,1307.592,2010.0,2010.0,27.660599999999704,-55.39176847501084,-8.444986117044017
490,5391.0,,,3/10/10,12:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-43.72,,-7.81,,,,,,,,,,0.0,2010-03-10 12:05:00,6060.0,,20100310 C42-1 1220,12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-40.7,GB 452,-11.65,,,,,,,,,,0.0,2010-03-10 12:20:00,-1 days +23:52:30,2010-03-10 11:57:30,-42.21,-9.73,2963.8751999998626,1315.4152000000001,1331.0616000000002,2010.0,2010.0,23.469599999996717,-55.15944187998339,-8.467634284515336
673,6061.0,,20100313 A43-1 1440,3/13/10,14:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-56.4,GB 452,-8.38,,,,,,,,,,0.0,2010-03-13 14:40:00,5172.0,,,15:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-53.68,,-7.99,,,,,,,,,,0.0,2010-03-13 15:00:00,-1 days +23:50:00,2010-03-13 14:30:00,-55.04,-8.185,3027.2989999998576,1378.8390000000002,1394.4854000000003,2010.0,2010.0,63.423799999995026,-55.154011616262935,-8.454784698578026
492,5393.0,,,3/25/10,11:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-39.0,,-6.11,,,,,,,,,,0.0,2010-03-25 11:10:00,5173.0,,,11:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-39.8,,-6.0,,,,,,,,,,0.0,2010-03-25 11:20:00,-1 days +23:55:00,2010-03-25 11:05:00,-39.4,-6.055,3056.635999999854,1408.1760000000002,1423.8224000000002,2010.0,2010.0,29.33699999999635,-54.82953707336228,-8.405357983522968
495,5394.0,,,3/26/10,11:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-46.34,,-7.39,,,,,,,,,,0.0,2010-03-26 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-03-26 11:50:00,0 days 00:00:00,2010-03-26 11:50:00,-46.34,-7.39,3064.7385999998514,1416.2786,1431.9250000000002,2010.0,2010.0,8.102599999997437,-54.78151745660249,-8.399614784474371
496,5395.0,,,3/29/10,13:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-10.25,,-2.65,,,,,,,,,,0.0,2010-03-29 13:40:00,5175.0,,,13:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-9.7,,-2.7,,,,,,,,,,0.0,2010-03-29 13:20:00,0 days 00:10:00,2010-03-29 13:50:00,-9.975,-2.675,3107.486799999845,1459.0268,1474.6732000000002,2010.0,2010.0,42.74819999999363,-53.48314678030329,-8.23373106060609
498,5396.0,,,3/30/10,13:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-12.65,,-3.09,,,,,,,,,,0.0,2010-03-30 13:00:00,5176.0,,,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-8.6,,-2.6,,,,,,,,,,0.0,2010-03-30 12:40:00,0 days 00:10:00,2010-03-30 13:10:00,-10.625,-2.8449999999999998,3142.970599999842,1494.5106,1510.1570000000002,2010.0,2010.0,35.48379999999679,-52.47649158498268,-8.107160162752017
500,5397.0,,,4/2/10,15:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-41.52,,-6.65,,,,,,,,,,0.0,2010-04-02 15:00:00,5177.0,,,14:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-37.6,,-6.3,,,,,,,,,,0.0,2010-04-02 14:40:00,0 days 00:10:00,2010-04-02 15:10:00,-39.56,-6.475,3215.614599999839,1567.1546,1582.8010000000002,2010.0,2010.0,72.64399999999705,-51.88388741838737,-8.032277218987142
675,6067.0,,20100404 A49-1+SNOWMELT 1240,4/4/10,12:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-82.5,GB 452,-11.06,,,,,,,,,,0.0,2010-04-04 12:40:00,5178.0,,,13:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-76.8,,-11.49,,,,,,,,,,0.0,2010-04-04 13:05:00,-1 days +23:47:30,2010-04-04 12:27:30,-79.65,-11.275,3247.466199999838,1599.0062000000003,1614.6526000000001,2010.0,2010.0,31.851599999999053,-52.431428818543765,-8.096222971804213
677,6069.0,,20100407 A50-1 1130 +SNOWMELT,4/7/10,11:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-89.9,GB 452,-13.36,,,,,,,,,,0.0,2010-04-07 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-07 11:30:00,0 days 00:00:00,2010-04-07 11:30:00,-89.9,-13.36,3275.685599999836,1627.2256000000002,1642.8720000000003,2010.0,2010.0,28.21939999999813,-53.07480278816755,-8.186607446446816
678,6070.0,,20100411 A51-1 1455,4/11/10,14:55,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Kevin Simonin,,,,,HD302,-84.7,GB 452,-11.66,,,,,,,,,,0.0,2010-04-11 14:55:00,5179.0,,,14:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-81.7,,-11.62,,,,,,,,,,0.0,2010-04-11 14:35:00,0 days 00:10:00,2010-04-11 15:05:00,-83.2,-11.64,3312.0075999998326,1663.5476,1679.1940000000002,2010.0,2010.0,36.32199999999648,-53.72621257485055,-8.261281603459773
502,5398.0,,,4/12/10,13:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-84.1,,-11.71,,,,,,,,,,0.0,2010-04-12 13:10:00,5180.0,,,13:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-80.4,,-11.65,,,,,,,,,,0.0,2010-04-12 13:30:00,-1 days +23:50:00,2010-04-12 13:00:00,-82.25,-11.68,3356.43219999983,1707.9722000000002,1723.6186000000002,2010.0,2010.0,44.424599999997554,-54.461147301896226,-8.349367201426054
504,5399.0,,,4/13/10,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-41.72,,-6.74,,,,,,,,,,0.0,2010-04-13 11:05:00,5181.0,,,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-38.7,,-6.46,,,,,,,,,,0.0,2010-04-13 11:25:00,-1 days +23:50:00,2010-04-13 10:55:00,-40.21,-6.6,3357.27039999983,1708.8104000000003,1724.4568000000002,2010.0,2010.0,0.8381999999996879,-54.45422254616159,-8.3485171687723
505,5400.0,,,4/20/10,12:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-63.09,,-9.1,,,,,,,,,,0.0,2010-04-20 12:10:00,5182.0,,,12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-59.6,,-8.6,,,,,,,,,,0.0,2010-04-20 12:20:00,-1 days +23:55:00,2010-04-20 12:05:00,-61.345,-8.85,3387.7249999998267,1739.265,1754.9114000000002,2010.0,2010.0,30.454599999996844,-54.573766512812604,-8.357217093745055
506,5401.0,,,4/27/10,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-34.1,,-4.88,,,,,,,,,,0.0,2010-04-27 12:30:00,5183.0,,,12:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-31.8,,-4.63,,,,,,,,,,0.0,2010-04-27 12:55:00,-1 days +23:47:30,2010-04-27 12:17:30,-32.95,-4.755,3509.2639999998237,1860.8040000000003,1876.4504000000002,2010.0,2010.0,121.53899999999703,-53.17359705269442,-8.123968442988998
507,5402.0,,,4/28/10,11:25,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-49.05,,-8.29,,,,,,,,,,0.0,2010-04-28 11:25:00,5184.0,,,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,Jasper Oshun,,,,,,-42.5,,-7.33,,,,,,,,,,0.0,2010-04-28 11:45:00,-1 days +23:50:00,2010-04-28 11:15:00,-45.775,-7.81,3541.3949999998213,1892.9350000000002,1908.5814000000003,2010.0,2010.0,32.130999999997584,-53.04907800380523,-8.1186843260647
